date,day,nominations_close,options,scratchings_close,status,time_slot,track,url
06/02/2019,Wednesday,01/02/2019 11:00:00 AM,,06/02/2019 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/314365196
06/02/2019,Wednesday,04/02/2019 12:00:00 PM,,05/02/2019 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/314365197
06/02/2019,Wednesday,01/02/2019 02:00:00 PM,,06/02/2019 08:30:00 AM,Results Finalised,Night,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/399765947
06/02/2019,Wednesday,01/02/2019 09:00:00 AM,,05/02/2019 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/399769947
07/02/2019,Thursday,04/02/2019 10:00:00 AM,,07/02/2019 08:30:00 AM,Results Finalised,Twilight,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/314365199
07/02/2019,Thursday,04/02/2019 11:00:00 AM,,07/02/2019 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/314365200
07/02/2019,Thursday,05/02/2019 08:00:00 AM,,07/02/2019 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/314365201
07/02/2019,Thursday,04/02/2019 09:00:00 AM,,06/02/2019 04:00:00 PM,Results Finalised,Day,Warragul,https://fasttrack.grv.org.au/Meeting/Details/392656250
08/02/2019,Friday,05/02/2019 01:00:00 PM,,07/02/2019 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/314365178
08/02/2019,Friday,05/02/2019 10:00:00 AM,,08/02/2019 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/314365203
08/02/2019,Friday,05/02/2019 02:00:00 PM,,08/02/2019 08:30:00 AM,Results Finalised,Night,Geelong,https://fasttrack.grv.org.au/Meeting/Details/314365204
08/02/2019,Friday,05/02/2019 02:00:00 PM,,08/02/2019 08:30:00 AM,Results Finalised,Night,Sale,https://fasttrack.grv.org.au/Meeting/Details/399769946
09/02/2019,Saturday,06/02/2019 12:00:00 PM,,09/02/2019 08:30:00 AM,Results Finalised,Twilight,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/314365205
09/02/2019,Saturday,07/02/2019 08:00:00 AM,,09/02/2019 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/314365206
31/01/2019,Thursday,29/01/2019 09:00:00 AM,,31/01/2019 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/314366270
31/01/2019,Thursday,29/01/2019 01:00:00 PM,,31/01/2019 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/314366271
23/01/2019,Wednesday,18/01/2019 11:00:00 AM,,23/01/2019 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/314366247
23/01/2019,Wednesday,21/01/2019 08:00:00 AM,,22/01/2019 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/314366248
23/01/2019,Wednesday,21/01/2019 09:30:00 AM,,22/01/2019 04:00:00 PM,Results Finalised,Morning,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/381798076
24/01/2019,Thursday,21/01/2019 11:00:00 AM,,24/01/2019 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/314366251
24/01/2019,Thursday,21/01/2019 02:00:00 PM,,24/01/2019 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/314366252
24/01/2019,Thursday,21/01/2019 12:30:00 PM,,23/01/2019 04:00:00 PM,Results Finalised,Morning,Warragul,https://fasttrack.grv.org.au/Meeting/Details/381798073
25/01/2019,Friday,22/01/2019 11:00:00 AM,,25/01/2019 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/314366188
25/01/2019,Friday,22/01/2019 11:00:00 AM,,25/01/2019 08:30:00 AM,Results Finalised,Night,Geelong,https://fasttrack.grv.org.au/Meeting/Details/314366254
26/01/2019,Saturday,23/01/2019 12:00:00 PM,,26/01/2019 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/314366190
26/01/2019,Saturday,23/01/2019 08:02:58 AM,,25/01/2019 04:00:00 PM,Results Finalised,Morning,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/314366250
26/01/2019,Saturday,23/01/2019 01:00:00 PM,,26/01/2019 08:30:00 AM,Results Finalised,Night,Sale,https://fasttrack.grv.org.au/Meeting/Details/395039008
27/01/2019,Sunday,23/01/2019 01:00:00 PM,,26/01/2019 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/314366255
27/01/2019,Sunday,24/01/2019 08:00:00 AM,,27/01/2019 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/314366256
27/01/2019,Sunday,24/01/2019 12:00:00 PM,,26/01/2019 04:00:00 PM,Results Finalised,Day,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/314366257
28/01/2019,Monday,24/01/2019 10:00:00 AM,,28/01/2019 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/314366259
28/01/2019,Monday,24/01/2019 08:00:00 AM,,27/01/2019 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/395039010
28/01/2019,Monday,24/01/2019 09:00:00 AM,,28/01/2019 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/396239898
29/01/2019,Tuesday,25/01/2019 12:00:00 PM,,29/01/2019 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/314366261
29/01/2019,Tuesday,25/01/2019 08:00:00 AM,,29/01/2019 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/314366262
29/01/2019,Tuesday,24/01/2019 11:00:00 AM,,29/01/2019 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/381802587
30/01/2019,Wednesday,25/01/2019 11:00:00 AM,,30/01/2019 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/314366265
30/01/2019,Wednesday,25/01/2019 11:00:00 AM,,30/01/2019 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/314366266
30/01/2019,Wednesday,25/01/2019 01:00:00 PM,,30/01/2019 08:30:00 AM,Results Finalised,Night,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/314366267
30/01/2019,Wednesday,28/01/2019 09:00:00 AM,,30/01/2019 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/381802585
31/01/2019,Thursday,29/01/2019 08:00:00 AM,,30/01/2019 04:00:00 PM,Results Finalised,Day,Warragul,https://fasttrack.grv.org.au/Meeting/Details/314366268
31/01/2019,Thursday,29/01/2019 08:00:00 AM,,31/01/2019 08:30:00 AM,Results Finalised,Twilight,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/314366269
06/04/2019,Saturday,03/04/2019 12:00:00 PM,,06/04/2019 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/314366383
06/04/2019,Saturday,03/04/2019 09:00:00 AM,,06/04/2019 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/314366404
07/04/2019,Sunday,03/04/2019 10:00:00 AM,,06/04/2019 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/314366405
07/04/2019,Sunday,03/04/2019 11:00:00 AM,,07/04/2019 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/314366406
07/04/2019,Sunday,04/04/2019 12:00:00 PM,,06/04/2019 04:00:00 PM,Results Finalised,Day,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/314366407
08/04/2019,Monday,04/04/2019 08:00:00 AM,,07/04/2019 04:00:00 PM,Results Finalised,Day,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/410110591
08/04/2019,Monday,05/04/2019 08:00:00 AM,,08/04/2019 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/410111118
08/04/2019,Monday,04/04/2019 09:00:00 AM,,08/04/2019 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/410111119
09/04/2019,Tuesday,05/04/2019 08:00:00 AM,,09/04/2019 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/314366411
09/04/2019,Tuesday,05/04/2019 12:00:00 PM,,09/04/2019 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/314366412
09/04/2019,Tuesday,04/04/2019 11:00:00 AM,,09/04/2019 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/410111120
10/04/2019,Wednesday,05/04/2019 11:00:00 AM,,10/04/2019 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/314366414
10/04/2019,Wednesday,05/04/2019 11:00:00 AM,,10/04/2019 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/314366415
10/04/2019,Wednesday,08/04/2019 08:00:00 AM,,09/04/2019 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/314366416
10/04/2019,Wednesday,05/04/2019 02:00:00 PM,,10/04/2019 08:30:00 AM,Results Finalised,Twilight,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/314366460
11/04/2019,Thursday,08/04/2019 10:00:00 AM,,11/04/2019 08:30:00 AM,Results Finalised,Twilight,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/314366418
11/04/2019,Thursday,08/04/2019 12:00:00 PM,,11/04/2019 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/314366419
11/04/2019,Thursday,08/04/2019 02:00:00 PM,,11/04/2019 08:30:00 AM,Results Finalised,Night,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/314366461
11/04/2019,Thursday,08/04/2019 09:00:00 AM,,10/04/2019 04:00:00 PM,Results Finalised,Day,Warragul,https://fasttrack.grv.org.au/Meeting/Details/410111121
12/04/2019,Friday,09/04/2019 10:00:00 AM,,12/04/2019 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/314366421
12/04/2019,Friday,09/04/2019 02:00:00 PM,,12/04/2019 08:30:00 AM,Results Finalised,Night,Geelong,https://fasttrack.grv.org.au/Meeting/Details/314366422
12/04/2019,Friday,09/04/2019 11:00:00 AM,,12/04/2019 08:30:00 AM,Results Finalised,Night,Sale,https://fasttrack.grv.org.au/Meeting/Details/410110586
12/04/2019,Friday,09/04/2019 09:00:00 AM,,11/04/2019 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/411106072
13/04/2019,Saturday,10/04/2019 09:00:00 AM,,13/04/2019 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/314366423
13/04/2019,Saturday,10/04/2019 08:00:00 AM,,13/04/2019 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/412363082
14/04/2019,Sunday,10/04/2019 02:00:00 PM,,14/04/2019 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/314366424
14/04/2019,Sunday,10/04/2019 02:00:00 PM,,13/04/2019 04:00:00 PM,Results Finalised,Day,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/314366425
19/06/2019,Wednesday,14/06/2019 02:00:00 PM,,19/06/2019 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/314365325
19/06/2019,Wednesday,17/06/2019 08:00:00 AM,,18/06/2019 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/314365326
19/06/2019,Wednesday,17/06/2019 09:00:00 AM,,19/06/2019 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/420223276
20/06/2019,Thursday,17/06/2019 02:00:00 PM,,20/06/2019 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/314365329
20/06/2019,Thursday,18/06/2019 12:00:00 PM,,20/06/2019 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/314365330
20/06/2019,Thursday,17/06/2019 09:00:00 AM,,19/06/2019 04:00:00 PM,Results Finalised,Day,Warragul,https://fasttrack.grv.org.au/Meeting/Details/430228754
20/06/2019,Thursday,17/06/2019 10:00:00 AM,,20/06/2019 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/442160056
21/06/2019,Friday,18/06/2019 10:00:00 AM,,21/06/2019 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/314365332
21/06/2019,Friday,19/06/2019 08:00:00 AM,,21/06/2019 08:30:00 AM,Results Finalised,Night,Geelong,https://fasttrack.grv.org.au/Meeting/Details/314365333
21/06/2019,Friday,18/06/2019 11:00:00 AM,,21/06/2019 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/410111109
21/06/2019,Friday,18/06/2019 09:00:00 AM,,20/06/2019 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/420223274
22/06/2019,Saturday,20/06/2019 08:00:00 AM,,22/06/2019 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/314365334
22/06/2019,Saturday,19/06/2019 08:00:00 AM,,22/06/2019 08:30:00 AM,Results Finalised,Twilight,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/379346680
23/06/2019,Sunday,19/06/2019 10:00:00 AM,,22/06/2019 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/314365335
23/06/2019,Sunday,19/06/2019 11:00:00 AM,,23/06/2019 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/314365336
23/06/2019,Sunday,21/06/2019 08:00:00 AM,,22/06/2019 04:00:00 PM,Results Finalised,Day,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/314365337
24/06/2019,Monday,20/06/2019 02:00:00 PM,,24/06/2019 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/410111099
24/06/2019,Monday,20/06/2019 12:00:00 PM,,23/06/2019 04:00:00 PM,Results Finalised,Day,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/420220275
24/06/2019,Monday,20/06/2019 09:00:00 AM,,24/06/2019 08:30:00 AM,Results Finalised,Twilight,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/430228749
25/06/2019,Tuesday,21/06/2019 12:00:00 PM,,25/06/2019 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/314365341
25/06/2019,Tuesday,21/06/2019 08:00:00 AM,,25/06/2019 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/314365342
25/06/2019,Tuesday,21/06/2019 12:00:00 PM,,25/06/2019 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/430228755
26/06/2019,Wednesday,21/06/2019 02:00:00 PM,,26/06/2019 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/314365345
26/06/2019,Wednesday,24/06/2019 09:00:00 AM,,26/06/2019 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/314365346
26/06/2019,Wednesday,24/06/2019 08:00:00 AM,,25/06/2019 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/314365347
26/06/2019,Wednesday,24/06/2019 08:00:00 AM,,26/06/2019 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/420220276
27/06/2019,Thursday,24/06/2019 02:00:00 PM,,27/06/2019 08:30:00 AM,Results Finalised,Twilight,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/314365349
27/06/2019,Thursday,25/06/2019 12:00:00 PM,,27/06/2019 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/314365350
27/06/2019,Thursday,25/06/2019 12:00:00 PM,,27/06/2019 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/314365351
27/06/2019,Thursday,24/06/2019 09:00:00 AM,,26/06/2019 04:00:00 PM,Results Finalised,Day,Warragul,https://fasttrack.grv.org.au/Meeting/Details/430228758
13/05/2019,Monday,09/05/2019 09:00:00 AM,,13/05/2019 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/420170183
13/05/2019,Monday,09/05/2019 10:00:00 AM,,13/05/2019 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/430229245
14/05/2019,Tuesday,09/05/2019 02:00:00 PM,,14/05/2019 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/314370518
14/05/2019,Tuesday,10/05/2019 12:00:00 PM,,14/05/2019 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/314370519
14/05/2019,Tuesday,09/05/2019 11:00:00 AM,,14/05/2019 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/430229248
15/05/2019,Wednesday,10/05/2019 02:00:00 PM,,15/05/2019 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/314370522
15/05/2019,Wednesday,10/05/2019 03:00:00 PM,,15/05/2019 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/314370523
15/05/2019,Wednesday,13/05/2019 08:00:00 AM,,14/05/2019 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/314370524
15/05/2019,Wednesday,10/05/2019 10:00:00 AM,,15/05/2019 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/420170185
16/05/2019,Thursday,13/05/2019 02:00:00 PM,,16/05/2019 08:30:00 AM,Results Finalised,Twilight,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/314370526
16/05/2019,Thursday,13/05/2019 11:00:00 AM,,16/05/2019 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/314370527
16/05/2019,Thursday,14/05/2019 08:00:00 AM,,16/05/2019 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/314370528
16/05/2019,Thursday,13/05/2019 09:00:00 AM,,15/05/2019 04:00:00 PM,Results Finalised,Day,Warragul,https://fasttrack.grv.org.au/Meeting/Details/430229249
17/05/2019,Friday,15/05/2019 08:00:00 AM,,17/05/2019 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/314370530
17/05/2019,Friday,14/05/2019 02:00:00 PM,,17/05/2019 08:30:00 AM,Results Finalised,Night,Geelong,https://fasttrack.grv.org.au/Meeting/Details/314370531
17/05/2019,Friday,14/05/2019 02:00:00 PM,,17/05/2019 08:30:00 AM,Results Finalised,Night,Sale,https://fasttrack.grv.org.au/Meeting/Details/410054984
17/05/2019,Friday,14/05/2019 01:00:00 PM,,16/05/2019 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/420170186
18/05/2019,Saturday,15/05/2019 12:00:00 PM,,18/05/2019 08:30:00 AM,Results Finalised,Twilight,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/314370532
18/05/2019,Saturday,15/05/2019 09:00:00 AM,,18/05/2019 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/314370533
19/05/2019,Sunday,15/05/2019 02:00:00 PM,,18/05/2019 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/314370534
19/05/2019,Sunday,15/05/2019 11:00:00 AM,,19/05/2019 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/314370535
19/05/2019,Sunday,16/05/2019 08:00:00 AM,,18/05/2019 04:00:00 PM,Results Finalised,Day,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/314370536
20/05/2019,Monday,16/05/2019 08:00:00 AM,,19/05/2019 04:00:00 PM,Results Finalised,Day,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/410054991
20/05/2019,Monday,16/05/2019 02:00:00 PM,,20/05/2019 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/420169173
20/05/2019,Monday,16/05/2019 10:00:00 AM,,20/05/2019 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/430229250
21/05/2019,Tuesday,17/05/2019 08:00:00 AM,,21/05/2019 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/314370540
21/05/2019,Tuesday,17/05/2019 08:00:00 AM,,21/05/2019 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/314370541
21/05/2019,Tuesday,16/05/2019 02:00:00 PM,,21/05/2019 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/430229246
22/05/2019,Wednesday,20/05/2019 08:00:00 AM,,22/05/2019 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/314370544
22/05/2019,Wednesday,20/05/2019 08:00:00 AM,,22/05/2019 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/314370545
22/05/2019,Wednesday,20/05/2019 08:00:00 AM,,21/05/2019 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/314370546
22/05/2019,Wednesday,20/05/2019 08:00:00 AM,,22/05/2019 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/420169175
23/05/2019,Thursday,21/05/2019 08:00:00 AM,,23/05/2019 08:30:00 AM,Results Finalised,Twilight,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/314370548
